17879;Swiping Right
141120;Swiping Right
122125;Pushing Hand Away
85437;Swiping Down
64355;Thumb Up
126750;Swiping Down
28624;Thumb Down
74581;Swiping Left
31044;Thumb Up
135213;Pushing Hand Away
35424;Pushing Hand Away
2925;Thumb Down
25695;Swiping Left
113120;Swiping Up
85551;Thumb Up
18793;Swiping Left
81785;Swiping Up
45501;Thumb Down
38371;Pushing Hand Away
79454;Pushing Hand Away
39776;Swiping Right
64929;Thumb Down
23099;Swiping Down
17726;Swiping Down
2466;Swiping Up
127323;Swiping Right
124939;Swiping Up
74703;Thumb Down
105074;Thumb Down
18605;Thumb Down
73339;Swiping Left
74727;Swiping Up
40860;Swiping Up
81247;Swiping Left
140478;Thumb Down
103552;Swiping Right
47095;Swiping Down
11119;Swiping Up
17177;Swiping Up
129551;Thumb Up
16004;Pushing Hand Away
133809;Pushing Hand Away
115513;Swiping Up
128814;Swiping Left
59627;Swiping Down
15425;Thumb Down
118025;Thumb Down
53955;Swiping Down
143634;Swiping Right
80704;Thumb Up
69661;Thumb Down
146147;Thumb Up
111528;Swiping Down
116423;Thumb Down
123281;Thumb Down
111059;Thumb Down
35328;Swiping Left
3893;Thumb Up
77535;Swiping Up
124730;Swiping Right
15885;Swiping Right
105217;Thumb Down
113922;Pushing Hand Away
26965;Swiping Left
137079;Thumb Up
139459;Pushing Hand Away
64309;Swiping Right
79422;Swiping Up
99523;Swiping Right
44725;Thumb Up
98681;Swiping Up
83011;Swiping Left
110991;Swiping Left
31678;Swiping Left
125128;Swiping Left
107174;Swiping Left
15452;Thumb Down
41962;Swiping Up
115317;Swiping Up
89599;Swiping Left
109709;Thumb Down
84909;Swiping Right
24027;Pushing Hand Away
3474;Pushing Hand Away
28689;Swiping Right
45880;Pushing Hand Away
49856;Swiping Down
38025;Pushing Hand Away
84500;Thumb Down
29411;Swiping Down
39123;Swiping Up
85053;Swiping Down
41111;Thumb Up
128711;Thumb Down
43311;Thumb Down
128383;Thumb Down
131247;Thumb Down
26742;Swiping Down
116749;Thumb Down
137822;Swiping Down
134283;Swiping Left
39779;Swiping Right
102688;Thumb Down
9028;Swiping Right
130015;Swiping Right
89023;Thumb Up
45817;Swiping Up
21589;Swiping Up
13676;Thumb Down
46959;Thumb Up
121502;Swiping Left
124076;Swiping Up
682;Pushing Hand Away
63725;Swiping Left
12100;Thumb Up
80625;Thumb Down
94110;Swiping Left
63048;Pushing Hand Away
6939;Swiping Left
99853;Swiping Right
51241;Swiping Right
117211;Pushing Hand Away
3415;Swiping Left
131724;Swiping Right
140173;Pushing Hand Away
94156;Swiping Left
43619;Thumb Down
4158;Thumb Up
126394;Thumb Up
115430;Swiping Left
136893;Pushing Hand Away
33431;Swiping Down
116529;Swiping Down
746;Pushing Hand Away
56854;Thumb Up
28188;Thumb Down
136150;Swiping Down
79403;Swiping Down
34741;Swiping Right
75934;Swiping Down
100783;Thumb Down
132499;Thumb Down
82106;Thumb Up
91304;Swiping Up
1050;Swiping Right
127114;Swiping Left
59926;Thumb Down
67258;Thumb Up
80584;Swiping Left
133606;Thumb Up
62773;Pushing Hand Away
58969;Thumb Up
3653;Thumb Up
75958;Swiping Left
134073;Thumb Down
60730;Thumb Up
357;Pushing Hand Away
147445;Swiping Right
54923;Swiping Right
61391;Swiping Left
84014;Pushing Hand Away
134198;Pushing Hand Away
69048;Pushing Hand Away
6130;Thumb Down
1928;Thumb Down
50445;Swiping Up
123001;Swiping Up
36426;Thumb Up
63220;Thumb Up
40192;Thumb Down
79266;Swiping Left
122776;Swiping Right
92478;Swiping Right
115494;Thumb Up
72849;Swiping Left
56763;Swiping Left
120293;Thumb Down
32023;Thumb Up
142300;Thumb Down
75220;Swiping Down
67057;Swiping Left
117989;Swiping Down
33161;Swiping Up
19818;Swiping Right
66193;Thumb Up
40961;Swiping Up
87984;Swiping Right
110079;Swiping Down
122283;Swiping Left
86501;Swiping Up
41529;Thumb Down
36073;Swiping Right
113845;Pushing Hand Away
101731;Pushing Hand Away
15660;Swiping Right
114756;Thumb Down
6290;Pushing Hand Away
122790;Thumb Down
81649;Thumb Up
66884;Swiping Up
57543;Thumb Down
118371;Swiping Up
97694;Swiping Right
67688;Thumb Down
131478;Swiping Down
106921;Swiping Up
29690;Swiping Left
80398;Swiping Down
56737;Swiping Right
72152;Thumb Down
125080;Thumb Up
114611;Thumb Up
76482;Swiping Right
49491;Thumb Up
83187;Pushing Hand Away
50747;Swiping Left
96907;Swiping Up
136491;Thumb Down
125382;Thumb Up
29205;Swiping Left
51752;Swiping Right
114640;Pushing Hand Away
144236;Swiping Left
18703;Swiping Up
52127;Swiping Up
89507;Swiping Left
98007;Swiping Up
140686;Thumb Up
73173;Swiping Left
23668;Swiping Down
56434;Thumb Down
141398;Swiping Left
139068;Thumb Down
16410;Swiping Left
51064;Swiping Left
46072;Swiping Down
74355;Pushing Hand Away
59550;Thumb Down
7963;Pushing Hand Away
11830;Swiping Down
77583;Swiping Right
84022;Pushing Hand Away
8322;Pushing Hand Away
127255;Swiping Left
138814;Swiping Right
100772;Pushing Hand Away
128219;Swiping Left
122856;Pushing Hand Away
38901;Thumb Up
17090;Thumb Up
143612;Thumb Down
129358;Swiping Right
70990;Swiping Up
129162;Pushing Hand Away
143911;Thumb Down
109433;Swiping Up
139403;Swiping Right
47931;Swiping Up
136826;Swiping Up
139820;Pushing Hand Away
147697;Thumb Down
123193;Swiping Down
109921;Swiping Right
143101;Swiping Right
51521;Swiping Left
127754;Swiping Right
133416;Thumb Down
62489;Swiping Left
11101;Thumb Down
52579;Pushing Hand Away
139604;Swiping Up
59615;Thumb Down
110045;Swiping Up
44546;Pushing Hand Away
110154;Swiping Left
19859;Swiping Up
122697;Thumb Up
129810;Swiping Down
87926;Swiping Right
66869;Swiping Down
130628;Thumb Down
85982;Swiping Up
73065;Swiping Up
124131;Swiping Down
38377;Swiping Left
2499;Thumb Down
53306;Pushing Hand Away
144532;Swiping Down
76203;Thumb Up
54859;Thumb Up
138779;Swiping Right
27434;Swiping Right
142784;Thumb Up
123627;Swiping Up
83395;Swiping Right
93286;Thumb Up
147220;Swiping Up
65101;Thumb Down
144729;Swiping Up
9540;Thumb Down
38312;Swiping Left
106307;Swiping Down
145868;Swiping Left
53574;Thumb Down
91752;Swiping Up
60223;Swiping Up
144956;Swiping Right
64112;Swiping Right
74995;Thumb Up
4298;Pushing Hand Away
111641;Thumb Up
21597;Thumb Up
78368;Swiping Up
10069;Pushing Hand Away
21922;Pushing Hand Away
28691;Swiping Left
44435;Swiping Down
33693;Pushing Hand Away
77220;Thumb Down
42602;Swiping Down
106853;Thumb Up
60234;Swiping Up
37611;Swiping Up
104863;Swiping Down
25677;Thumb Up
13343;Thumb Down
122444;Swiping Down
33542;Thumb Down
103005;Swiping Up
128979;Swiping Up
106371;Swiping Down
46928;Thumb Up
123945;Thumb Up
85566;Swiping Up
26202;Thumb Up
113203;Pushing Hand Away
139338;Thumb Up
26902;Thumb Down
132862;Thumb Up
1292;Swiping Down
86;Thumb Up
43201;Thumb Up
55628;Thumb Up
4201;Swiping Right
62058;Swiping Down
97552;Thumb Up
138823;Swiping Up
26363;Swiping Up
105686;Swiping Down
11487;Swiping Down
102702;Pushing Hand Away
25583;Swiping Left
27827;Thumb Down
58397;Swiping Down
67654;Swiping Left
125829;Swiping Left
123666;Swiping Right
107162;Swiping Left
73789;Thumb Up
90455;Thumb Down
81646;Swiping Left
128199;Swiping Up
89362;Swiping Left
147034;Swiping Up
9566;Swiping Left
111192;Swiping Right
120892;Thumb Down
3121;Swiping Left
134971;Swiping Left
33867;Swiping Up
91895;Swiping Up
36152;Swiping Up
49336;Swiping Up
49164;Thumb Up
81122;Thumb Up
60783;Swiping Right
77527;Thumb Up
58981;Swiping Left
116213;Thumb Up
101040;Swiping Left
69062;Swiping Right
124485;Thumb Up
26198;Pushing Hand Away
124473;Thumb Up
58160;Thumb Down
73432;Thumb Down
138816;Swiping Left
99326;Thumb Down
60169;Swiping Right
21779;Pushing Hand Away
19618;Swiping Down
131068;Swiping Up
75494;Thumb Up
53169;Swiping Up
16696;Swiping Right
47097;Pushing Hand Away
102101;Swiping Down
33620;Thumb Down
102184;Swiping Left
85806;Swiping Up
70368;Swiping Left
29529;Thumb Down
57937;Swiping Up
96912;Swiping Right
90244;Swiping Up
7782;Thumb Up
122632;Thumb Up
121795;Thumb Down
138640;Swiping Up
32332;Pushing Hand Away
52550;Pushing Hand Away
25902;Pushing Hand Away
108463;Swiping Left
147548;Swiping Down
100883;Swiping Right
110074;Thumb Down
139039;Swiping Down
57531;Swiping Down
95310;Thumb Up
59042;Swiping Up
144263;Swiping Left
139200;Pushing Hand Away
40513;Swiping Up
4003;Swiping Up
113801;Swiping Up
145602;Swiping Down
100491;Thumb Down
121273;Swiping Up
116608;Thumb Up
17173;Swiping Down
74553;Thumb Up
146289;Thumb Down
45615;Swiping Left
102814;Swiping Down
132798;Swiping Left
123237;Swiping Down
71523;Swiping Down
131040;Swiping Down
68042;Swiping Up
30198;Pushing Hand Away
101355;Swiping Down
2397;Pushing Hand Away
48601;Thumb Up
63316;Swiping Up
111388;Thumb Down
49657;Swiping Up
130985;Swiping Down
20067;Swiping Left
92006;Thumb Up
12508;Thumb Up
5745;Swiping Up
119057;Thumb Down
68592;Pushing Hand Away
66136;Thumb Up
76791;Swiping Right
123271;Swiping Down
23675;Swiping Right
128284;Thumb Down
31014;Swiping Left
120622;Swiping Right
81124;Swiping Left
113485;Swiping Right
58601;Pushing Hand Away
44726;Swiping Left
85206;Swiping Right
8629;Swiping Down
96111;Swiping Down
30447;Swiping Up
118162;Swiping Right
1738;Pushing Hand Away
70393;Swiping Left
145672;Swiping Left
63465;Swiping Up
31101;Thumb Down
51018;Thumb Up
41946;Thumb Down
68824;Swiping Left
128461;Swiping Right
30916;Thumb Down
36809;Pushing Hand Away
75278;Swiping Down
78275;Pushing Hand Away
17023;Thumb Up
74560;Thumb Down
113022;Pushing Hand Away
100822;Swiping Down
8036;Swiping Left
80688;Swiping Right
145191;Swiping Left
127341;Swiping Right
48581;Swiping Right
141849;Swiping Up
141669;Swiping Right
57701;Thumb Up
10024;Thumb Up
104955;Thumb Down
53489;Swiping Up
67948;Swiping Up
115223;Swiping Right
141069;Swiping Right
93734;Swiping Left
76971;Swiping Up
60346;Thumb Up
125292;Swiping Up
51811;Thumb Down
11434;Thumb Up
7481;Thumb Down
143455;Pushing Hand Away
23462;Swiping Up
19801;Pushing Hand Away
106509;Pushing Hand Away
109560;Swiping Up
81902;Swiping Up
36317;Swiping Right
40072;Swiping Right
94947;Pushing Hand Away
133234;Swiping Left
101828;Swiping Up
13279;Thumb Up
116774;Thumb Down
10465;Pushing Hand Away
112044;Swiping Right
38338;Swiping Down
14565;Thumb Up
84222;Thumb Up
44081;Swiping Up
50543;Pushing Hand Away
17605;Pushing Hand Away
47610;Swiping Up
131077;Thumb Up
21842;Swiping Down
9560;Swiping Down
618;Pushing Hand Away
11305;Thumb Down
58439;Swiping Up
7542;Thumb Up
59184;Thumb Up
68155;Swiping Right
26641;Swiping Right
73455;Swiping Right
142526;Swiping Left
37199;Swiping Down
118479;Thumb Down
124580;Swiping Down
77482;Swiping Up
146740;Thumb Up
28418;Swiping Up
99707;Swiping Left
99558;Thumb Down
73304;Swiping Left
1108;Thumb Down
62341;Pushing Hand Away
142736;Thumb Down
88424;Swiping Up
143853;Thumb Down
4173;Swiping Left
73302;Thumb Up
12235;Pushing Hand Away
54493;Swiping Left
75168;Swiping Up
22205;Swiping Left
41017;Pushing Hand Away
80478;Pushing Hand Away
53982;Thumb Down
142447;Thumb Up
773;Swiping Down
116135;Thumb Down
100866;Pushing Hand Away
135705;Swiping Up
75528;Pushing Hand Away
41495;Pushing Hand Away
143763;Swiping Down
144872;Pushing Hand Away
15317;Thumb Up
117724;Thumb Up
38763;Thumb Down
38190;Thumb Down
64644;Swiping Down
65106;Swiping Down
115531;Pushing Hand Away
62472;Swiping Up
38785;Swiping Down
75085;Swiping Down
109692;Pushing Hand Away
94995;Thumb Down
134418;Pushing Hand Away
21035;Swiping Up
99675;Swiping Up
25242;Swiping Up
133398;Pushing Hand Away
22869;Swiping Down
48106;Thumb Down
144086;Swiping Up
41504;Pushing Hand Away
81705;Swiping Left
94555;Pushing Hand Away
46163;Pushing Hand Away
7564;Swiping Up
3191;Swiping Down
10311;Swiping Down
59188;Thumb Down
115072;Thumb Down
39230;Pushing Hand Away
44223;Swiping Down
50836;Swiping Up
107218;Thumb Up
52718;Pushing Hand Away
102349;Swiping Right
127529;Pushing Hand Away
69578;Thumb Down
17008;Swiping Up
63560;Swiping Up
72799;Thumb Up
109028;Swiping Left
51046;Swiping Right
68273;Pushing Hand Away
129061;Thumb Up
76781;Swiping Right
83586;Thumb Up
45843;Thumb Up
89278;Swiping Right
51922;Swiping Left
33467;Pushing Hand Away
84982;Swiping Right
97980;Swiping Left
52397;Swiping Down
59340;Swiping Left
119136;Pushing Hand Away
35713;Thumb Down
27624;Thumb Up
95556;Thumb Down
91551;Swiping Up
12468;Thumb Down
142989;Pushing Hand Away
42796;Thumb Up
74300;Swiping Down
74046;Swiping Right
124280;Swiping Down
130964;Swiping Up
11014;Swiping Left
3632;Pushing Hand Away
113770;Swiping Left
13815;Pushing Hand Away
92959;Swiping Up
91092;Swiping Left
131500;Swiping Down
4297;Swiping Left
62261;Swiping Up
48635;Swiping Down
51315;Swiping Left
67541;Swiping Up
101691;Pushing Hand Away
123590;Thumb Up
24435;Swiping Right
75877;Pushing Hand Away
69123;Thumb Up
54435;Swiping Left
61035;Swiping Left
147675;Swiping Down
111511;Swiping Down
129514;Thumb Down
80123;Swiping Right
133794;Swiping Left
25336;Swiping Left
101660;Thumb Down
146934;Thumb Up
136118;Thumb Down
53739;Swiping Up
26352;Pushing Hand Away
49690;Swiping Left
13347;Thumb Down
36411;Swiping Down
7664;Swiping Right
144265;Swiping Down
141244;Swiping Down
61510;Pushing Hand Away
137290;Thumb Down
81061;Swiping Right
113229;Swiping Right
125571;Swiping Up
121949;Thumb Up
12578;Swiping Down
79204;Pushing Hand Away
95006;Swiping Left
34536;Swiping Down
25045;Thumb Down
102760;Pushing Hand Away
135598;Swiping Right
133679;Swiping Down
24003;Pushing Hand Away
6495;Swiping Up
14614;Swiping Up
136439;Swiping Up
25506;Swiping Right
108976;Swiping Right
20882;Swiping Up
123191;Pushing Hand Away
23701;Swiping Up
93206;Thumb Down
29144;Thumb Up
92545;Thumb Up
30967;Swiping Right
107124;Thumb Up
99359;Swiping Left
23180;Pushing Hand Away
126211;Pushing Hand Away
80678;Pushing Hand Away
54661;Pushing Hand Away
64216;Pushing Hand Away
28886;Swiping Right
15951;Swiping Up
48720;Swiping Left
37066;Pushing Hand Away
79688;Thumb Down
20154;Swiping Left
98374;Swiping Up
14820;Thumb Up
36636;Swiping Right
96917;Thumb Up
125596;Swiping Left
115632;Swiping Up
96980;Swiping Up
38198;Swiping Right
88451;Thumb Down
145147;Swiping Left
81004;Swiping Right
31306;Swiping Down
21110;Swiping Down
90630;Thumb Up
12112;Thumb Up
99975;Pushing Hand Away
23513;Swiping Down
42610;Swiping Down
7858;Thumb Down
103948;Thumb Up
23758;Swiping Left
12371;Swiping Left
35938;Swiping Up
49025;Thumb Down
34932;Swiping Up
72833;Swiping Down
80790;Pushing Hand Away
94691;Thumb Down
123791;Swiping Left
37773;Swiping Down
91102;Swiping Right
127573;Swiping Right
13650;Swiping Up
10091;Thumb Down
34935;Swiping Right
71876;Swiping Down
146236;Swiping Right
137326;Swiping Left
117703;Swiping Up
76182;Swiping Left
30358;Swiping Down
31569;Swiping Up
72367;Thumb Down
19984;Swiping Left
1467;Thumb Down
95448;Swiping Left
128502;Thumb Up
27592;Thumb Down
23811;Thumb Down
138842;Swiping Left
37437;Thumb Up
93234;Swiping Left
160;Thumb Down
22362;Pushing Hand Away
8096;Pushing Hand Away
70262;Swiping Left
31748;Thumb Up
119307;Swiping Left
70974;Thumb Down
138421;Swiping Up
120810;Thumb Down
71465;Swiping Down
16157;Swiping Up
48844;Swiping Up
22592;Swiping Up
106860;Thumb Down
82899;Pushing Hand Away
19027;Swiping Right
61313;Pushing Hand Away
46304;Swiping Right
65216;Swiping Up
126339;Thumb Up
70046;Swiping Up
14990;Pushing Hand Away
137307;Thumb Down
94890;Swiping Right
75359;Thumb Down
115681;Swiping Down
105625;Thumb Up
91901;Swiping Up
48606;Swiping Left
76608;Swiping Down
77586;Swiping Down
99654;Thumb Down
32760;Swiping Down
83946;Swiping Left
130432;Swiping Down
42247;Pushing Hand Away
98521;Swiping Down
142747;Pushing Hand Away
75721;Pushing Hand Away
81901;Thumb Up
6625;Swiping Down
5589;Swiping Left
135719;Swiping Up
31844;Swiping Down
147060;Swiping Right
98732;Thumb Down
95419;Thumb Up
136093;Swiping Left
105165;Swiping Down
12058;Swiping Left
8085;Swiping Down
127253;Swiping Right
15015;Pushing Hand Away
42306;Pushing Hand Away
26799;Swiping Down
123236;Pushing Hand Away
11769;Thumb Down
30970;Swiping Down
104341;Swiping Up
36915;Swiping Down
80913;Pushing Hand Away
94141;Swiping Right
49444;Pushing Hand Away
68371;Swiping Down
39514;Pushing Hand Away
49786;Swiping Up
135386;Thumb Down
125893;Swiping Down
27274;Swiping Down
73547;Swiping Down
4475;Thumb Up
47047;Thumb Down
56219;Thumb Up
1635;Swiping Right
123128;Swiping Down
88245;Swiping Up
36887;Swiping Right
142858;Swiping Left
91369;Thumb Down
132616;Thumb Up
122397;Swiping Down
121491;Swiping Up
111083;Swiping Down
87313;Swiping Down
45448;Pushing Hand Away
14133;Thumb Down
13678;Thumb Down
54517;Swiping Left
75933;Thumb Up
7792;Swiping Right
33989;Swiping Left
2015;Thumb Up
53056;Swiping Down
45044;Swiping Down
125897;Swiping Right
89317;Thumb Up
86413;Thumb Down
147313;Swiping Left
21688;Pushing Hand Away
104351;Swiping Right
100144;Swiping Right
140383;Swiping Left
66360;Thumb Up
137332;Swiping Right
34390;Thumb Up
81444;Swiping Right
57038;Thumb Down
98129;Swiping Up
58566;Pushing Hand Away
26671;Swiping Up
62803;Swiping Up
127229;Swiping Up
80791;Swiping Right
85896;Swiping Left
71362;Thumb Down
43194;Pushing Hand Away
142851;Thumb Down
94288;Swiping Left
33534;Swiping Down
121315;Thumb Up
6942;Pushing Hand Away
46933;Swiping Right
56083;Thumb Down
98940;Thumb Up
59539;Swiping Up
4255;Swiping Left
143531;Thumb Down
91023;Swiping Right
136073;Swiping Up
142466;Swiping Down
95663;Pushing Hand Away
52701;Pushing Hand Away
28447;Swiping Up
36923;Swiping Up
147647;Swiping Right
98075;Thumb Down
90779;Thumb Up
57367;Pushing Hand Away
23237;Thumb Up
116109;Thumb Down
55934;Swiping Right
136988;Swiping Up
74086;Swiping Down
85893;Swiping Right
87202;Swiping Right
68325;Thumb Up
434;Thumb Down
121922;Swiping Left
50713;Swiping Right
114278;Thumb Up
112183;Swiping Up
41578;Thumb Up
124170;Pushing Hand Away
116983;Pushing Hand Away
72060;Thumb Down
143413;Pushing Hand Away
85205;Swiping Up
30342;Swiping Right
134480;Swiping Right
12706;Pushing Hand Away
30841;Pushing Hand Away
103503;Swiping Down
117357;Thumb Down
135676;Thumb Down
74961;Swiping Right
147639;Thumb Up
39840;Swiping Left
14986;Swiping Right
75734;Swiping Right
121326;Pushing Hand Away
12260;Thumb Up
33773;Swiping Up
129055;Thumb Up
110284;Swiping Left
109114;Swiping Left
119488;Swiping Right
85071;Thumb Down
117026;Swiping Left
96570;Pushing Hand Away
36725;Swiping Down
98186;Pushing Hand Away
111551;Thumb Up
142434;Pushing Hand Away
85155;Pushing Hand Away
1502;Swiping Down
143617;Thumb Down
31378;Pushing Hand Away
145293;Swiping Down
25042;Pushing Hand Away
54732;Thumb Down
50503;Swiping Left
96564;Pushing Hand Away
17896;Thumb Up
84634;Swiping Right
14726;Swiping Up
113293;Swiping Up
73527;Swiping Left
99753;Thumb Up
130366;Thumb Up
115200;Swiping Left
93601;Thumb Up
9872;Swiping Right
22908;Pushing Hand Away
29798;Swiping Left
49664;Swiping Right
143941;Thumb Up
46836;Swiping Down
9427;Pushing Hand Away
15308;Swiping Left
48979;Pushing Hand Away
114135;Swiping Down
22344;Swiping Right
71231;Swiping Right
6291;Thumb Down
55694;Swiping Right
32145;Thumb Down
21069;Swiping Up
10339;Swiping Up
75097;Thumb Up
63697;Pushing Hand Away
145509;Pushing Hand Away
108835;Swiping Down
63068;Swiping Right
100123;Pushing Hand Away
100437;Swiping Up
121448;Swiping Down
140457;Swiping Down
68842;Pushing Hand Away
126276;Thumb Up
6113;Swiping Right
45392;Pushing Hand Away
107128;Swiping Left
49331;Swiping Down
13496;Thumb Down
70839;Thumb Up
42430;Pushing Hand Away
30005;Swiping Right
79437;Thumb Up
6332;Swiping Left
8395;Swiping Down
29196;Swiping Left
21276;Swiping Right
68617;Swiping Up
36784;Thumb Up
17071;Thumb Down
69254;Swiping Down
62838;Pushing Hand Away
35068;Thumb Down
64635;Swiping Up
68642;Pushing Hand Away
117593;Thumb Up
116150;Swiping Left
114515;Thumb Down
124861;Thumb Down
137030;Swiping Right
1820;Thumb Up
132265;Swiping Right
96232;Swiping Up
137588;Swiping Up
89065;Pushing Hand Away
100795;Pushing Hand Away
105019;Pushing Hand Away
111145;Pushing Hand Away
120137;Thumb Up
142324;Pushing Hand Away
73382;Thumb Up
139508;Swiping Up
44475;Swiping Right
104664;Pushing Hand Away
135060;Swiping Up
33291;Swiping Right
100011;Thumb Up
8773;Thumb Up
54678;Swiping Right
8598;Swiping Up
52157;Thumb Up
46751;Pushing Hand Away
26634;Swiping Down
31855;Pushing Hand Away
38125;Pushing Hand Away
95666;Swiping Right
5674;Swiping Up
85973;Swiping Right
15312;Swiping Left
39134;Swiping Up
112937;Swiping Left
140486;Swiping Down
41086;Swiping Down
124577;Pushing Hand Away
132186;Swiping Up
83800;Swiping Left
139804;Swiping Down
30192;Thumb Up
61760;Swiping Left
56024;Swiping Right
12037;Swiping Up
113837;Swiping Down
9978;Swiping Up
4633;Swiping Down
70477;Swiping Down
87465;Swiping Right
48294;Thumb Down
87961;Thumb Down
124805;Thumb Down
64925;Pushing Hand Away
3587;Thumb Down
123397;Thumb Up
125670;Swiping Down
60336;Thumb Down
49655;Thumb Down
57224;Swiping Left
14480;Thumb Down
114329;Thumb Up
2660;Swiping Left
88467;Swiping Down
43620;Swiping Left
50968;Swiping Down
33811;Swiping Right
141338;Pushing Hand Away
6006;Thumb Down
74264;Swiping Left
52382;Swiping Up
37407;Thumb Up
82457;Swiping Left
64497;Swiping Left
8438;Swiping Down
117428;Swiping Right
