46724;Swiping Right
49029;Swiping Left
96182;Doing other things
33413;Swiping Up
138352;Doing other things
66469;Swiping Down
99707;Swiping Left
95814;Swiping Right
128916;Swiping Right
33539;Swiping Right
104423;Doing other things
48121;Swiping Right
113395;Swiping Up
117130;Doing other things
60714;Doing other things
124115;Swiping Right
58017;Doing other things
78454;Doing other things
127017;Doing other things
132241;Doing other things
139977;Doing other things
63218;Swiping Up
43003;Doing other things
23508;Swiping Down
14586;Swiping Left
129267;Swiping Down
68521;Swiping Left
118122;Swiping Down
37883;Doing other things
38332;Doing other things
73443;Swiping Left
122040;Swiping Right
58695;Doing other things
142666;Doing other things
107105;Doing other things
5807;Swiping Left
135013;Swiping Up
97845;Swiping Right
977;Swiping Down
105936;Doing other things
26732;Swiping Down
131906;Swiping Down
93152;Doing other things
113216;Doing other things
17328;Swiping Up
19553;Swiping Down
56770;Swiping Right
129511;Swiping Right
58279;Swiping Down
54373;Swiping Right
31321;Swiping Up
145395;Doing other things
93166;Swiping Down
95105;Swiping Left
70478;Swiping Left
27904;Doing other things
136042;Doing other things
112453;Swiping Right
274;Doing other things
146965;Swiping Up
78444;Swiping Down
28455;Swiping Up
104289;Swiping Left
40025;Swiping Left
61264;Doing other things
45943;Swiping Down
70287;Swiping Right
98065;Swiping Up
82154;Swiping Left
45671;Doing other things
32551;Swiping Left
88692;Doing other things
20947;Swiping Down
133734;Swiping Up
23313;Doing other things
106117;Swiping Right
91499;Swiping Left
21761;Swiping Right
101659;Swiping Up
114566;Swiping Left
116236;Doing other things
61677;Doing other things
31335;Swiping Down
32401;Doing other things
18190;Doing other things
88074;Doing other things
33956;Swiping Left
32493;Swiping Right
10818;Swiping Right
57158;Doing other things
106783;Doing other things
96174;Doing other things
42559;Swiping Down
131925;Swiping Up
30711;Doing other things
71302;Swiping Down
138327;Doing other things
10909;Doing other things
25517;Swiping Up
122275;Swiping Up
36842;Swiping Down
74115;Doing other things
65969;Swiping Down
93444;Doing other things
90589;Swiping Left
111210;Swiping Left
116622;Doing other things
91891;Swiping Up
76278;Swiping Left
93587;Doing other things
14619;Swiping Right
117630;Doing other things
146682;Swiping Left
53979;Swiping Down
112350;Swiping Left
25102;Doing other things
27949;Doing other things
4636;Doing other things
52881;Swiping Right
110645;Swiping Up
141947;Swiping Up
88601;Swiping Left
1824;Swiping Up
47357;Swiping Down
102008;Swiping Up
129676;Swiping Left
41500;Swiping Right
51111;Doing other things
2932;Swiping Down
116767;Doing other things
72696;Swiping Up
70529;Swiping Up
84858;Swiping Left
32595;Swiping Up
79554;Swiping Down
145230;Swiping Down
79070;Swiping Up
105436;Doing other things
60919;Doing other things
72529;Swiping Down
147675;Swiping Down
145197;Swiping Right
111523;Swiping Left
123035;Doing other things
30470;Swiping Left
23807;Swiping Up
67857;Doing other things
123164;Swiping Right
47127;Doing other things
125216;Swiping Left
52217;Swiping Down
80176;Doing other things
22634;Doing other things
50154;Doing other things
61328;Doing other things
12452;Swiping Left
119010;Doing other things
77405;Swiping Right
1533;Doing other things
27150;Doing other things
6644;Swiping Left
106330;Swiping Down
94737;Swiping Left
22517;Swiping Up
143958;Doing other things
42926;Doing other things
17095;Swiping Down
18912;Swiping Left
126900;Swiping Up
109202;Swiping Up
97918;Swiping Up
115071;Swiping Right
12051;Doing other things
75025;Swiping Left
7664;Swiping Right
19307;Swiping Up
66000;Swiping Left
127487;Swiping Left
19169;Swiping Right
126218;Doing other things
59359;Doing other things
73629;Swiping Right
20364;Doing other things
25309;Swiping Right
48220;Swiping Down
21110;Swiping Down
39648;Swiping Left
129234;Doing other things
24243;Swiping Left
75720;Swiping Right
121491;Swiping Up
91287;Swiping Right
28201;Swiping Up
43943;Doing other things
139429;Swiping Down
33973;Swiping Down
72824;Swiping Down
9012;Doing other things
81757;Doing other things
20833;Swiping Right
4390;Doing other things
56164;Swiping Up
147301;Swiping Up
80148;Swiping Right
21353;Doing other things
39131;Doing other things
51830;Swiping Down
67860;Doing other things
587;Swiping Up
81793;Swiping Left
77644;Swiping Down
120062;Swiping Right
106921;Swiping Up
84818;Doing other things
19814;Doing other things
66752;Swiping Up
110445;Swiping Down
48666;Swiping Left
119696;Swiping Left
48032;Swiping Right
5181;Swiping Left
103772;Doing other things
89593;Swiping Up
79159;Swiping Down
51336;Doing other things
101434;Swiping Down
74743;Doing other things
143130;Doing other things
87962;Swiping Down
34263;Doing other things
119898;Swiping Up
99090;Swiping Down
106862;Swiping Up
73989;Swiping Down
122104;Doing other things
31079;Swiping Down
50176;Swiping Up
34177;Swiping Up
63789;Swiping Down
8187;Doing other things
139136;Doing other things
31695;Swiping Down
85717;Swiping Down
52494;Doing other things
56631;Swiping Down
3440;Swiping Right
73066;Swiping Down
5490;Swiping Right
61083;Swiping Up
95672;Doing other things
77207;Swiping Right
28249;Doing other things
64100;Doing other things
5684;Swiping Down
17146;Doing other things
41933;Swiping Left
66692;Doing other things
49010;Swiping Up
2608;Swiping Down
133540;Doing other things
4020;Doing other things
15672;Doing other things
92281;Swiping Right
84425;Swiping Down
43154;Doing other things
109807;Swiping Left
50922;Swiping Up
38918;Doing other things
101482;Swiping Down
63029;Doing other things
58294;Swiping Up
133269;Swiping Down
2992;Swiping Down
86059;Swiping Left
15799;Doing other things
71913;Swiping Right
90178;Swiping Down
131698;Swiping Left
75832;Doing other things
49690;Swiping Left
60774;Doing other things
96920;Swiping Left
74411;Doing other things
94905;Doing other things
132112;Swiping Up
117735;Doing other things
34107;Swiping Left
96835;Doing other things
41552;Swiping Down
953;Swiping Up
135935;Doing other things
66864;Swiping Right
118239;Doing other things
17618;Swiping Down
130992;Doing other things
53618;Doing other things
118548;Swiping Left
46196;Doing other things
34355;Swiping Right
36246;Swiping Left
137384;Doing other things
127255;Swiping Left
147456;Swiping Left
129193;Doing other things
143775;Doing other things
109463;Doing other things
121411;Doing other things
99102;Doing other things
128002;Swiping Down
128774;Swiping Down
51842;Doing other things
61923;Doing other things
108656;Swiping Down
122920;Doing other things
46067;Doing other things
68574;Swiping Right
84941;Doing other things
62951;Doing other things
134956;Doing other things
143097;Swiping Up
80976;Swiping Up
61836;Swiping Down
26799;Swiping Down
102155;Doing other things
93124;Swiping Left
76472;Swiping Up
95951;Doing other things
2222;Swiping Down
79624;Doing other things
111401;Doing other things
74346;Swiping Up
84194;Doing other things
62217;Swiping Down
75939;Doing other things
67628;Doing other things
141124;Swiping Left
47707;Doing other things
43163;Doing other things
59536;Swiping Down
56231;Swiping Down
42072;Swiping Right
44841;Doing other things
62948;Doing other things
147888;Swiping Left
37386;Doing other things
16590;Swiping Right
120200;Doing other things
40921;Doing other things
46198;Swiping Left
131282;Doing other things
69614;Doing other things
119857;Doing other things
143503;Swiping Up
131593;Swiping Up
74438;Swiping Up
12718;Doing other things
37368;Swiping Up
110028;Swiping Up
96557;Swiping Down
87170;Swiping Left
131215;Swiping Down
139672;Swiping Up
35105;Swiping Down
115257;Doing other things
52790;Swiping Down
86028;Doing other things
25722;Swiping Up
136597;Swiping Right
54479;Doing other things
84119;Swiping Up
138608;Swiping Left
135041;Swiping Up
92032;Swiping Up
48150;Doing other things
45343;Doing other things
90950;Swiping Down
142466;Swiping Down
81985;Swiping Left
74885;Swiping Up
102942;Doing other things
120534;Swiping Down
125664;Swiping Down
80051;Doing other things
24499;Doing other things
107686;Doing other things
82745;Swiping Left
17702;Doing other things
62627;Doing other things
30164;Doing other things
78118;Swiping Right
34440;Swiping Down
26941;Doing other things
124375;Doing other things
143227;Swiping Left
72239;Doing other things
113897;Doing other things
84107;Swiping Left
23992;Swiping Up
98436;Swiping Left
130203;Swiping Up
62629;Doing other things
8611;Swiping Down
71478;Swiping Up
103110;Swiping Up
106204;Doing other things
116950;Doing other things
49519;Swiping Up
58708;Swiping Up
131394;Swiping Left
7364;Doing other things
109036;Doing other things
17995;Swiping Up
68547;Swiping Left
18437;Swiping Right
30225;Swiping Left
89685;Swiping Up
64903;Swiping Up
79182;Swiping Left
124662;Swiping Up
117807;Doing other things
68807;Swiping Right
71721;Doing other things
27289;Doing other things
52690;Swiping Left
59835;Swiping Right
28861;Swiping Up
34596;Doing other things
112216;Swiping Down
47766;Doing other things
91086;Swiping Left
103651;Swiping Right
24820;Swiping Down
97865;Doing other things
79785;Doing other things
142622;Swiping Left
42384;Swiping Right
35408;Swiping Right
11106;Doing other things
132415;Swiping Down
104502;Doing other things
118783;Swiping Left
67259;Doing other things
41573;Swiping Right
172;Doing other things
86143;Doing other things
55790;Doing other things
121996;Swiping Up
36793;Swiping Right
40797;Doing other things
56949;Doing other things
120153;Swiping Left
68078;Swiping Up
1242;Swiping Right
129704;Swiping Up
10746;Swiping Left
133611;Doing other things
126871;Swiping Left
146261;Swiping Down
2476;Doing other things
143595;Doing other things
119307;Swiping Left
69443;Doing other things
32662;Doing other things
72789;Doing other things
20597;Swiping Right
70936;Swiping Down
106057;Swiping Down
3528;Doing other things
17164;Doing other things
51533;Swiping Left
71712;Doing other things
50815;Swiping Up
75813;Swiping Left
55680;Doing other things
118036;Swiping Up
57872;Swiping Up
112709;Swiping Down
64809;Doing other things
96813;Swiping Left
139051;Swiping Left
109647;Doing other things
85445;Doing other things
112342;Swiping Down
134409;Swiping Left
103113;Swiping Left
75433;Swiping Left
129186;Swiping Left
137620;Doing other things
138685;Doing other things
90229;Swiping Up
65673;Swiping Up
19284;Doing other things
8892;Swiping Right
71835;Swiping Right
67474;Doing other things
49523;Swiping Up
84837;Swiping Up
91057;Swiping Right
58204;Swiping Right
123015;Swiping Up
64602;Swiping Right
57238;Swiping Down
27452;Swiping Left
123249;Swiping Up
82492;Swiping Up
19732;Doing other things
119972;Doing other things
3549;Swiping Down
83006;Swiping Right
108776;Swiping Down
99278;Doing other things
86872;Swiping Down
141373;Doing other things
77414;Swiping Left
105456;Swiping Right
29753;Swiping Right
90063;Doing other things
100430;Swiping Up
4517;Swiping Left
106358;Doing other things
87757;Swiping Down
85786;Swiping Up
2882;Doing other things
98001;Swiping Up
137728;Swiping Up
146538;Swiping Right
134267;Doing other things
110554;Doing other things
39801;Swiping Right
17453;Doing other things
34414;Swiping Left
84908;Swiping Up
35938;Swiping Up
138305;Swiping Down
26342;Swiping Left
75846;Swiping Right
3834;Swiping Up
135515;Swiping Up
620;Doing other things
37346;Swiping Up
122647;Doing other things
119609;Swiping Left
4121;Swiping Right
11872;Swiping Left
133059;Swiping Up
83107;Swiping Down
120830;Swiping Down
65391;Doing other things
110429;Swiping Down
110291;Swiping Right
7318;Swiping Down
88945;Swiping Right
58081;Swiping Up
127441;Doing other things
36194;Swiping Right
140970;Swiping Up
56785;Swiping Down
145763;Swiping Down
117640;Doing other things
87524;Swiping Right
107604;Doing other things
1422;Doing other things
133256;Swiping Left
10539;Swiping Left
67068;Doing other things
127298;Doing other things
144981;Swiping Left
94186;Swiping Right
142835;Doing other things
42568;Doing other things
19867;Swiping Up
53917;Swiping Left
145777;Doing other things
103661;Doing other things
39850;Swiping Down
104050;Doing other things
54626;Swiping Down
94943;Doing other things
554;Swiping Down
53220;Doing other things
44231;Swiping Left
118845;Doing other things
70299;Swiping Left
70221;Swiping Right
118699;Swiping Up
83545;Doing other things
19701;Swiping Right
45463;Doing other things
122974;Swiping Up
135422;Doing other things
133725;Swiping Right
101085;Doing other things
116333;Doing other things
24145;Swiping Down
117683;Doing other things
84792;Doing other things
1620;Doing other things
31841;Swiping Down
19710;Doing other things
54133;Swiping Down
144;Doing other things
132562;Swiping Up
124706;Doing other things
34338;Doing other things
38436;Swiping Down
122195;Swiping Down
71068;Swiping Left
55335;Swiping Down
101762;Swiping Up
36215;Swiping Down
112464;Swiping Up
63619;Swiping Right
83315;Doing other things
132358;Swiping Left
66199;Swiping Left
66036;Swiping Right
27927;Swiping Up
62697;Swiping Down
103479;Swiping Down
146176;Doing other things
130535;Swiping Down
8423;Swiping Up
70265;Doing other things
48725;Swiping Right
64371;Swiping Left
30035;Doing other things
41551;Doing other things
125086;Swiping Left
18098;Swiping Down
111228;Swiping Left
68253;Doing other things
50021;Doing other things
130702;Swiping Down
113801;Swiping Up
95286;Swiping Up
133301;Swiping Right
41100;Doing other things
52117;Doing other things
145628;Doing other things
81814;Doing other things
64467;Swiping Left
92478;Swiping Right
136631;Swiping Up
24545;Doing other things
83703;Swiping Up
50565;Swiping Left
86331;Swiping Left
51656;Doing other things
14907;Swiping Up
30406;Swiping Left
86755;Swiping Right
111196;Doing other things
50567;Doing other things
79139;Swiping Up
113814;Swiping Down
71023;Swiping Left
3332;Swiping Up
36950;Swiping Left
76397;Doing other things
97747;Swiping Up
9230;Swiping Up
38121;Doing other things
5205;Swiping Right
46525;Swiping Down
111994;Doing other things
80460;Doing other things
86557;Doing other things
107805;Doing other things
123720;Swiping Up
1292;Swiping Down
110683;Swiping Up
143211;Swiping Left
124005;Doing other things
34085;Swiping Left
49722;Swiping Up
73580;Doing other things
68068;Doing other things
105757;Doing other things
70381;Swiping Up
137702;Doing other things
140680;Swiping Right
87792;Swiping Right
104138;Swiping Up
68027;Swiping Right
80066;Doing other things
141804;Swiping Right
77058;Swiping Left
95429;Swiping Right
68811;Swiping Up
65741;Doing other things
61243;Swiping Left
101771;Swiping Left
118338;Swiping Left
106643;Swiping Up
48635;Swiping Down
34993;Swiping Right
143560;Doing other things
93174;Doing other things
7237;Swiping Up
68631;Swiping Right
97591;Swiping Up
7101;Doing other things
59256;Doing other things
136389;Doing other things
73356;Swiping Right
25578;Doing other things
142950;Swiping Up
19874;Swiping Up
66923;Swiping Left
72307;Doing other things
83343;Doing other things
136267;Doing other things
39449;Doing other things
124077;Swiping Down
12528;Swiping Right
142;Doing other things
128703;Swiping Left
116404;Swiping Up
44716;Swiping Down
19459;Doing other things
82112;Doing other things
90866;Doing other things
6950;Doing other things
92332;Doing other things
105081;Swiping Down
6627;Swiping Right
10618;Swiping Up
76861;Doing other things
134120;Swiping Down
57142;Swiping Down
73547;Swiping Down
68760;Swiping Left
102197;Doing other things
64827;Doing other things
62034;Doing other things
1030;Swiping Down
125109;Swiping Down
74250;Swiping Down
48255;Doing other things
