118451;Swiping Down
75448;Swiping Left
130502;Swiping Left
137332;Swiping Right
36622;Doing other things
65475;Doing other things
26742;Swiping Down
24478;Swiping Right
29971;Doing other things
133727;Doing other things
101697;Swiping Right
77878;Swiping Down
23120;Swiping Left
70463;Swiping Right
137015;Swiping Left
22300;Swiping Down
125677;Doing other things
91974;Doing other things
8464;Swiping Right
29310;Doing other things
146571;Swiping Down
37656;Doing other things
48896;Swiping Down
87192;Swiping Left
54282;Doing other things
120069;Swiping Right
70237;Swiping Left
88015;Swiping Down
130635;Swiping Left
15886;Swiping Down
28491;Swiping Right
48251;Swiping Right
82349;Swiping Left
99455;Swiping Down
58842;Doing other things
119534;Doing other things
103510;Swiping Right
55028;Swiping Right
100281;Swiping Down
13314;Doing other things
112612;Doing other things
74590;Swiping Left
11802;Swiping Down
86659;Doing other things
5252;Swiping Up
56436;Swiping Left
144795;Doing other things
90970;Doing other things
142988;Doing other things
91723;Doing other things
81324;Swiping Down
145637;Swiping Left
68561;Swiping Up
5370;Doing other things
50689;Swiping Down
74893;Swiping Right
91968;Doing other things
79896;Swiping Down
61032;Swiping Left
64180;Swiping Down
126465;Swiping Right
82739;Swiping Up
38958;Swiping Down
63507;Swiping Down
75372;Doing other things
93772;Doing other things
87904;Swiping Up
94058;Swiping Up
130689;Swiping Right
26039;Swiping Right
112635;Doing other things
32687;Swiping Down
74537;Swiping Left
125685;Doing other things
127052;Doing other things
65405;Swiping Left
103103;Swiping Right
15203;Swiping Down
109589;Doing other things
39391;Swiping Down
41153;Swiping Right
67867;Swiping Up
64488;Swiping Right
22676;Doing other things
4430;Swiping Up
95342;Doing other things
34807;Swiping Left
80051;Doing other things
137265;Swiping Left
44786;Doing other things
131740;Swiping Right
108680;Swiping Down
133221;Doing other things
87518;Doing other things
117748;Swiping Right
121139;Doing other things
63243;Doing other things
48829;Swiping Up
74971;Swiping Down
122784;Doing other things
55246;Swiping Up
33052;Doing other things
18588;Swiping Left
1694;Swiping Right
82976;Doing other things
58214;Doing other things
52412;Doing other things
9660;Doing other things
35416;Doing other things
72230;Doing other things
108442;Doing other things
108758;Swiping Right
56130;Swiping Left
111383;Doing other things
30138;Swiping Down
68088;Swiping Up
102989;Swiping Up
84594;Swiping Up
136648;Doing other things
129099;Swiping Right
76738;Swiping Left
29405;Swiping Down
76678;Doing other things
104465;Doing other things
43976;Swiping Left
16839;Swiping Down
71808;Swiping Down
54129;Swiping Up
46029;Swiping Left
68574;Swiping Right
48720;Swiping Left
67511;Swiping Down
14128;Swiping Down
72061;Swiping Up
82450;Doing other things
44128;Swiping Right
41009;Swiping Left
109330;Swiping Down
52285;Doing other things
115619;Swiping Right
121929;Doing other things
46501;Swiping Left
41839;Swiping Left
128116;Doing other things
20183;Doing other things
22782;Doing other things
61891;Swiping Left
38956;Doing other things
66681;Doing other things
86886;Swiping Right
97980;Swiping Left
135640;Swiping Right
88011;Doing other things
15922;Swiping Up
130494;Swiping Down
114282;Doing other things
120828;Doing other things
110524;Swiping Down
28311;Swiping Up
127736;Swiping Up
144265;Swiping Down
101322;Swiping Right
97220;Doing other things
83888;Swiping Right
56737;Swiping Right
73260;Doing other things
83627;Doing other things
93959;Swiping Right
91101;Swiping Left
51420;Swiping Down
66767;Doing other things
110073;Swiping Right
10727;Swiping Up
80669;Swiping Left
100052;Doing other things
144463;Swiping Right
138544;Swiping Down
35283;Swiping Right
65316;Swiping Up
41487;Swiping Up
28886;Swiping Right
70936;Swiping Down
81825;Doing other things
49309;Swiping Right
91882;Swiping Down
118371;Swiping Up
81921;Doing other things
138095;Swiping Up
131112;Doing other things
60259;Swiping Down
104792;Doing other things
72658;Doing other things
38700;Swiping Right
103661;Doing other things
26699;Swiping Left
22233;Swiping Up
29750;Swiping Right
65225;Swiping Right
121088;Swiping Down
10602;Doing other things
91670;Swiping Left
23198;Swiping Up
130223;Swiping Left
126000;Swiping Up
94088;Doing other things
133101;Swiping Down
91548;Doing other things
134194;Doing other things
88260;Swiping Up
3898;Swiping Up
145763;Swiping Down
45965;Swiping Up
21475;Swiping Right
34849;Doing other things
33297;Doing other things
28669;Swiping Left
107328;Swiping Right
102443;Doing other things
124933;Doing other things
125576;Swiping Left
86942;Swiping Up
85404;Swiping Right
140345;Swiping Right
123525;Swiping Right
92234;Doing other things
71572;Doing other things
133703;Doing other things
140909;Swiping Down
120511;Doing other things
31488;Doing other things
42478;Swiping Left
13210;Swiping Up
102537;Swiping Left
133826;Swiping Left
8395;Swiping Down
125477;Doing other things
80379;Swiping Up
97636;Swiping Up
61324;Swiping Up
115979;Doing other things
140227;Swiping Down
134943;Swiping Right
64429;Swiping Left
55466;Swiping Up
84775;Swiping Left
82290;Doing other things
13079;Swiping Up
41711;Doing other things
74927;Swiping Up
124350;Swiping Left
86965;Doing other things
23957;Swiping Down
38485;Doing other things
19284;Doing other things
70692;Swiping Down
41604;Swiping Down
85841;Swiping Down
12921;Doing other things
87594;Doing other things
61440;Doing other things
35892;Doing other things
61430;Doing other things
65369;Swiping Up
37954;Swiping Down
79223;Swiping Right
94182;Swiping Right
147226;Swiping Right
122626;Swiping Left
48752;Swiping Left
88390;Doing other things
66904;Swiping Down
110448;Swiping Up
112975;Swiping Down
77151;Swiping Left
45573;Doing other things
86453;Swiping Left
146039;Doing other things
84941;Doing other things
83833;Swiping Right
42518;Swiping Left
103403;Swiping Left
104220;Doing other things
98672;Doing other things
144195;Doing other things
92672;Swiping Down
98470;Doing other things
45498;Doing other things
93242;Swiping Down
118676;Swiping Up
66162;Swiping Down
133959;Swiping Right
106102;Swiping Left
92645;Swiping Up
11447;Swiping Up
89857;Swiping Down
105457;Doing other things
26050;Swiping Left
124800;Swiping Down
136451;Swiping Up
96266;Swiping Right
117013;Swiping Down
51277;Swiping Left
41318;Swiping Down
139548;Swiping Right
142370;Doing other things
32871;Doing other things
119143;Doing other things
9517;Doing other things
141054;Swiping Right
103374;Doing other things
82165;Swiping Down
96205;Swiping Left
57265;Swiping Left
133934;Swiping Up
142074;Swiping Right
59242;Doing other things
9032;Swiping Up
38469;Doing other things
58494;Swiping Down
40797;Doing other things
116632;Swiping Left
38553;Doing other things
89603;Swiping Up
34637;Doing other things
128079;Doing other things
29090;Doing other things
24253;Swiping Up
5407;Swiping Left
66689;Swiping Down
47045;Swiping Up
50263;Swiping Right
125811;Doing other things
9287;Doing other things
23164;Swiping Down
803;Doing other things
126649;Swiping Left
132412;Swiping Right
117845;Swiping Down
19545;Doing other things
5265;Swiping Right
15066;Swiping Right
13470;Swiping Up
92510;Doing other things
6073;Swiping Left
125469;Swiping Down
49400;Doing other things
104734;Swiping Up
94797;Swiping Up
65782;Doing other things
52588;Swiping Up
81583;Swiping Right
134749;Doing other things
66070;Swiping Up
76322;Doing other things
33567;Swiping Left
95702;Doing other things
112993;Doing other things
119712;Doing other things
104014;Swiping Down
4012;Swiping Down
710;Swiping Left
42742;Doing other things
12308;Swiping Right
36418;Swiping Up
36329;Swiping Right
64335;Swiping Right
50935;Swiping Left
39400;Swiping Right
133047;Doing other things
127183;Swiping Up
8988;Swiping Up
108257;Doing other things
29753;Swiping Right
17825;Swiping Down
138193;Swiping Up
61062;Swiping Up
117885;Swiping Down
110378;Swiping Left
123579;Doing other things
139117;Swiping Down
48969;Swiping Up
141244;Swiping Down
29151;Doing other things
43278;Doing other things
70564;Doing other things
82035;Swiping Up
62076;Swiping Down
77277;Swiping Left
25457;Swiping Right
55723;Doing other things
130313;Doing other things
52581;Swiping Right
142499;Swiping Up
50102;Doing other things
23260;Swiping Right
22024;Doing other things
147456;Swiping Left
120592;Swiping Right
111595;Swiping Right
134087;Swiping Left
93900;Swiping Down
70435;Swiping Right
25117;Swiping Right
137032;Swiping Left
5398;Doing other things
115525;Swiping Left
66143;Swiping Down
59448;Swiping Up
143145;Doing other things
122268;Doing other things
138588;Swiping Right
131000;Doing other things
12519;Swiping Up
35353;Doing other things
63679;Doing other things
81149;Doing other things
8574;Doing other things
112505;Swiping Up
35184;Swiping Up
138475;Doing other things
59796;Swiping Left
95787;Swiping Up
46273;Doing other things
84000;Doing other things
12452;Swiping Left
132057;Swiping Left
110515;Doing other things
112492;Doing other things
43879;Swiping Up
97470;Swiping Down
142569;Doing other things
97824;Doing other things
36317;Swiping Right
36725;Swiping Down
130862;Swiping Up
121297;Doing other things
64256;Swiping Up
46802;Doing other things
31086;Doing other things
19063;Swiping Up
94242;Doing other things
24829;Doing other things
103367;Swiping Right
28580;Swiping Left
73742;Doing other things
98754;Swiping Left
100212;Doing other things
147034;Swiping Up
27887;Doing other things
78393;Doing other things
97085;Swiping Up
90240;Swiping Left
4945;Swiping Up
100355;Doing other things
71554;Swiping Right
113723;Swiping Right
41500;Swiping Right
102975;Swiping Up
94414;Swiping Left
106097;Swiping Right
39920;Doing other things
131905;Swiping Right
90594;Swiping Up
144982;Doing other things
49562;Doing other things
46637;Swiping Up
124494;Swiping Down
101085;Doing other things
61963;Swiping Down
138352;Doing other things
115228;Swiping Right
76979;Swiping Right
41255;Doing other things
124139;Doing other things
56064;Swiping Left
55729;Swiping Right
24483;Doing other things
44231;Swiping Left
114140;Doing other things
141836;Doing other things
23423;Swiping Right
29814;Swiping Down
4451;Swiping Left
18374;Swiping Right
22755;Swiping Up
29135;Swiping Down
77060;Doing other things
46416;Swiping Left
120895;Swiping Down
19260;Doing other things
21214;Doing other things
71331;Doing other things
106810;Swiping Down
59229;Swiping Down
110656;Swiping Up
75028;Swiping Right
110683;Swiping Up
73073;Doing other things
83245;Doing other things
31510;Swiping Down
2426;Swiping Down
128797;Swiping Left
133896;Swiping Up
134065;Swiping Right
72512;Swiping Down
53428;Doing other things
30100;Swiping Up
52304;Swiping Down
2657;Swiping Down
126058;Swiping Right
3998;Swiping Right
109145;Swiping Left
94853;Swiping Down
126851;Swiping Right
91721;Swiping Left
80348;Swiping Right
121484;Doing other things
103706;Swiping Down
120389;Swiping Down
25742;Doing other things
15347;Doing other things
134437;Swiping Right
3985;Doing other things
113174;Swiping Left
140680;Swiping Right
32066;Swiping Right
123672;Doing other things
6459;Doing other things
24809;Swiping Right
41072;Doing other things
11579;Doing other things
41253;Swiping Up
21480;Doing other things
46479;Swiping Up
127886;Swiping Left
97683;Swiping Up
106990;Swiping Up
126147;Doing other things
137123;Doing other things
26330;Doing other things
23505;Swiping Right
47516;Doing other things
52961;Swiping Left
130539;Doing other things
15026;Swiping Down
9948;Swiping Left
110621;Swiping Left
93955;Swiping Left
111781;Swiping Down
146349;Swiping Left
14222;Swiping Right
21064;Doing other things
31270;Swiping Up
3395;Swiping Up
10649;Swiping Down
28439;Doing other things
139327;Doing other things
98393;Doing other things
31752;Swiping Down
106336;Doing other things
78292;Doing other things
132638;Doing other things
66115;Swiping Right
40048;Swiping Up
87005;Swiping Up
40642;Swiping Up
140445;Doing other things
56741;Swiping Right
75353;Swiping Up
29030;Swiping Down
34825;Doing other things
79545;Swiping Up
123710;Swiping Down
46908;Doing other things
4652;Doing other things
20930;Swiping Down
138034;Swiping Down
93646;Swiping Up
59835;Swiping Right
125230;Swiping Left
19300;Swiping Left
55625;Swiping Right
57726;Swiping Left
123002;Swiping Down
31572;Doing other things
77322;Swiping Left
17429;Swiping Right
16715;Doing other things
10232;Doing other things
88242;Swiping Up
123987;Swiping Right
24326;Swiping Down
74724;Doing other things
16387;Swiping Down
28395;Doing other things
59791;Swiping Down
84519;Swiping Up
35481;Doing other things
65377;Swiping Down
28091;Doing other things
79904;Swiping Right
137374;Swiping Up
144124;Swiping Left
38182;Swiping Right
78289;Swiping Up
26782;Swiping Right
122504;Swiping Up
40461;Doing other things
20524;Doing other things
135404;Swiping Right
144658;Doing other things
14610;Swiping Down
27447;Swiping Up
17821;Doing other things
61092;Doing other things
39379;Swiping Left
83243;Swiping Left
12630;Swiping Right
144097;Swiping Right
21888;Swiping Left
8566;Swiping Up
112035;Doing other things
36735;Doing other things
94209;Swiping Right
54405;Swiping Right
147801;Doing other things
102710;Swiping Down
143775;Doing other things
61988;Swiping Right
104213;Swiping Left
80249;Swiping Down
41266;Doing other things
42917;Doing other things
10653;Swiping Down
66347;Doing other things
90143;Doing other things
84156;Doing other things
113609;Swiping Down
34787;Doing other things
38252;Doing other things
61275;Doing other things
114645;Swiping Right
52181;Swiping Up
17555;Swiping Up
42029;Swiping Left
29867;Doing other things
147008;Swiping Up
135294;Swiping Right
2245;Swiping Up
52731;Doing other things
41042;Doing other things
35032;Doing other things
136127;Swiping Down
18094;Doing other things
133501;Swiping Down
43126;Swiping Left
114522;Doing other things
130132;Swiping Left
104158;Doing other things
32345;Doing other things
145478;Swiping Down
116900;Swiping Right
14012;Doing other things
34098;Doing other things
90965;Swiping Down
85451;Doing other things
140163;Swiping Down
83331;Doing other things
99374;Swiping Down
12692;Doing other things
2862;Swiping Down
97603;Doing other things
122100;Swiping Up
79983;Swiping Right
56698;Swiping Left
17790;Doing other things
99510;Doing other things
136868;Swiping Left
43837;Swiping Right
1145;Swiping Down
135140;Doing other things
16309;Swiping Up
105507;Doing other things
117878;Swiping Up
26639;Swiping Left
84164;Doing other things
133526;Swiping Down
14095;Swiping Right
142625;Swiping Left
134553;Swiping Right
24236;Swiping Up
86676;Swiping Down
18881;Doing other things
135750;Swiping Down
117683;Doing other things
32925;Doing other things
77954;Doing other things
130055;Swiping Left
29291;Doing other things
124339;Swiping Up
78556;Swiping Left
114135;Swiping Down
146403;Doing other things
30467;Doing other things
101872;Doing other things
54376;Doing other things
76220;Swiping Down
95004;Swiping Right
103974;Swiping Left
75154;Doing other things
108584;Swiping Up
892;Doing other things
102655;Doing other things
88218;Swiping Left
132276;Swiping Up
10092;Swiping Right
81413;Swiping Right
78479;Swiping Left
135251;Swiping Down
55889;Swiping Right
93525;Swiping Up
57582;Swiping Right
34114;Doing other things
148082;Doing other things
123988;Doing other things
29679;Swiping Up
73317;Doing other things
5023;Doing other things
47468;Swiping Right
77706;Swiping Down
67938;Doing other things
6021;Doing other things
72299;Doing other things
89234;Doing other things
96153;Doing other things
76752;Swiping Up
631;Swiping Up
28647;Swiping Left
16706;Doing other things
43648;Swiping Down
112630;Swiping Right
79020;Doing other things
65632;Doing other things
140161;Doing other things
78812;Swiping Right
29231;Swiping Right
51357;Doing other things
107716;Doing other things
31166;Swiping Up
128702;Swiping Up
46711;Doing other things
141930;Swiping Left
3046;Swiping Down
81572;Swiping Down
27917;Doing other things
119311;Doing other things
126562;Swiping Up
124185;Doing other things
139902;Doing other things
80143;Doing other things
28460;Swiping Left
74190;Swiping Left
58468;Swiping Down
12673;Doing other things
148049;Swiping Up
103553;Swiping Down
147504;Swiping Up
134581;Doing other things
99365;Swiping Up
45261;Swiping Down
129309;Swiping Down
139011;Swiping Right
70963;Swiping Right
58991;Swiping Right
45572;Doing other things
27620;Swiping Up
11340;Swiping Left
129408;Swiping Up
277;Doing other things
137248;Swiping Right
138477;Doing other things
16158;Swiping Right
140457;Swiping Down
46466;Swiping Up
144959;Swiping Down
125109;Swiping Down
8299;Doing other things
73780;Swiping Down
143149;Swiping Right
70283;Swiping Left
56170;Swiping Right
56935;Doing other things
104289;Swiping Left
41133;Doing other things
144911;Doing other things
133681;Swiping Down
105090;Doing other things
60144;Doing other things
14781;Swiping Left
59416;Swiping Left
136180;Doing other things
55035;Swiping Left
145291;Swiping Left
40798;Doing other things
43655;Swiping Up
55211;Doing other things
110011;Swiping Right
35049;Swiping Right
35239;Swiping Left
53612;Swiping Down
5810;Swiping Down
8052;Swiping Right
64651;Doing other things
1403;Swiping Down
107849;Swiping Left
9991;Doing other things
111653;Swiping Down
49418;Swiping Up
62646;Doing other things
28038;Doing other things
17956;Swiping Right
121630;Swiping Right
137826;Swiping Up
92281;Swiping Right
39283;Swiping Down
125249;Doing other things
43575;Doing other things
9305;Doing other things
73885;Swiping Down
87277;Doing other things
21201;Doing other things
85537;Doing other things
76879;Doing other things
116010;Swiping Left
29528;Swiping Up
1897;Swiping Down
48963;Doing other things
119072;Swiping Left
12230;Swiping Left
100163;Doing other things
10073;Doing other things
103559;Doing other things
106637;Swiping Down
41690;Swiping Left
32468;Swiping Up
62464;Swiping Down
139257;Swiping Up
32050;Swiping Up
22286;Swiping Up
49029;Swiping Left
134908;Doing other things
127752;Swiping Right
119267;Swiping Right
2929;Swiping Down
62886;Doing other things
145898;Swiping Down
27431;Swiping Up
58985;Swiping Down
87109;Swiping Down
24204;Swiping Right
130134;Swiping Left
9502;Doing other things
41086;Swiping Down
134130;Swiping Left
121742;Swiping Left
90866;Doing other things
109653;Doing other things
140265;Swiping Left
114774;Doing other things
138305;Swiping Down
101229;Swiping Left
7994;Doing other things
93152;Doing other things
283;Doing other things
116984;Swiping Down
121081;Swiping Up
138640;Swiping Up
57459;Swiping Down
50432;Doing other things
37920;Doing other things
10179;Swiping Left
41418;Swiping Down
140928;Swiping Up
105016;Doing other things
81006;Swiping Up
135891;Doing other things
37294;Doing other things
73378;Doing other things
128008;Doing other things
81005;Swiping Right
127873;Swiping Right
85264;Doing other things
33168;Swiping Left
119864;Doing other things
88118;Swiping Up
80148;Swiping Right
33605;Doing other things
85414;Swiping Right
131593;Swiping Up
79993;Swiping Left
11336;Doing other things
61792;Swiping Down
137409;Doing other things
86587;Swiping Down
136267;Doing other things
3375;Swiping Left
33164;Doing other things
135718;Doing other things
133173;Doing other things
41403;Doing other things
83639;Swiping Right
1740;Doing other things
131786;Swiping Up
71371;Swiping Right
51022;Doing other things
100303;Swiping Right
5320;Swiping Left
91017;Doing other things
69307;Swiping Left
72705;Swiping Left
131920;Doing other things
75375;Swiping Right
96192;Doing other things
105710;Swiping Up
69256;Doing other things
81383;Swiping Right
29117;Swiping Up
128342;Swiping Down
58183;Swiping Right
19235;Swiping Up
30149;Swiping Up
93236;Swiping Down
84610;Doing other things
133438;Swiping Left
146030;Swiping Left
100847;Swiping Left
105227;Doing other things
110841;Doing other things
96805;Swiping Down
69894;Swiping Right
9308;Swiping Down
75765;Doing other things
63590;Doing other things
138445;Doing other things
45197;Doing other things
40708;Swiping Left
72083;Swiping Down
76584;Doing other things
42186;Doing other things
139400;Swiping Down
78547;Doing other things
67155;Swiping Left
139103;Swiping Down
125127;Swiping Right
84593;Swiping Up
104763;Swiping Down
42063;Swiping Left
128492;Swiping Left
7257;Swiping Left
116540;Doing other things
35804;Swiping Down
26203;Swiping Up
1736;Swiping Left
607;Swiping Right
34910;Doing other things
8211;Doing other things
72212;Doing other things
45904;Swiping Right
37455;Swiping Up
77870;Swiping Right
83926;Swiping Up
71419;Doing other things
92952;Swiping Right
126143;Swiping Up
117692;Doing other things
373;Swiping Right
97140;Swiping Up
59098;Doing other things
112497;Swiping Up
138469;Swiping Down
43853;Swiping Down
43252;Swiping Down
116587;Doing other things
96852;Doing other things
66068;Doing other things
10510;Doing other things
120161;Swiping Left
39817;Swiping Up
28848;Swiping Down
47614;Swiping Left
104604;Swiping Up
117260;Doing other things
127728;Doing other things
12557;Doing other things
25252;Swiping Down
102398;Swiping Up
19605;Doing other things
96856;Swiping Down
64410;Doing other things
18183;Doing other things
21642;Swiping Left
22086;Swiping Right
56397;Doing other things
71309;Swiping Up
80391;Swiping Down
33369;Doing other things
45490;Swiping Left
61409;Doing other things
145271;Doing other things
84881;Doing other things
107898;Doing other things
50600;Doing other things
141518;Doing other things
7811;Swiping Right
83315;Doing other things
18959;Doing other things
50106;Swiping Right
114011;Swiping Down
33990;Swiping Left
86971;Swiping Left
136150;Swiping Down
92447;Swiping Right
9028;Swiping Right
147527;Swiping Down
65258;Swiping Left
32684;Swiping Left
122902;Swiping Up
114574;Swiping Left
42039;Swiping Up
37548;Doing other things
116215;Doing other things
125375;Swiping Down
1624;Doing other things
113050;Doing other things
107295;Swiping Up
17618;Swiping Down
87936;Doing other things
17078;Doing other things
110800;Swiping Down
45230;Swiping Right
33985;Swiping Right
24576;Swiping Down
116950;Doing other things
46232;Swiping Down
141803;Swiping Right
105093;Doing other things
20609;Swiping Left
88054;Doing other things
75485;Doing other things
78112;Swiping Right
5182;Swiping Left
926;Swiping Right
52853;Swiping Down
135962;Swiping Up
105239;Swiping Up
107453;Swiping Left
141122;Doing other things
5515;Doing other things
14642;Swiping Up
82749;Swiping Down
137729;Swiping Up
147988;Swiping Right
28494;Swiping Right
1272;Swiping Down
42996;Swiping Right
104224;Swiping Left
82203;Swiping Right
41004;Swiping Down
121942;Swiping Right
49635;Doing other things
89821;Swiping Down
56634;Doing other things
119461;Doing other things
100614;Swiping Left
110939;Swiping Left
82045;Swiping Up
21698;Swiping Left
27362;Doing other things
112096;Swiping Down
21999;Swiping Down
138779;Swiping Right
27038;Swiping Left
112105;Swiping Down
85603;Swiping Down
30780;Swiping Down
10352;Swiping Up
99320;Swiping Right
69761;Swiping Left
146179;Doing other things
118729;Doing other things
12787;Swiping Down
40630;Doing other things
48563;Doing other things
129413;Swiping Up
38150;Doing other things
68460;Doing other things
27510;Swiping Down
6677;Swiping Up
7244;Swiping Right
46148;Doing other things
19844;Swiping Up
30153;Swiping Up
58571;Doing other things
41965;Swiping Up
101780;Doing other things
26358;Doing other things
120798;Swiping Left
67141;Doing other things
35156;Swiping Up
14618;Swiping Left
103306;Swiping Right
115071;Swiping Right
124114;Doing other things
109712;Doing other things
36808;Doing other things
16156;Doing other things
52358;Swiping Left
116680;Swiping Down
107460;Swiping Right
67040;Swiping Left
32512;Doing other things
31669;Swiping Left
31797;Doing other things
138819;Swiping Left
1056;Doing other things
78626;Doing other things
23312;Doing other things
119730;Swiping Right
93933;Swiping Up
134200;Swiping Right
13518;Doing other things
30865;Doing other things
136785;Doing other things
90425;Swiping Left
63737;Doing other things
4979;Swiping Right
143258;Doing other things
141777;Swiping Down
35039;Doing other things
126402;Doing other things
91588;Doing other things
101812;Swiping Left
69484;Swiping Left
115134;Doing other things
2891;Swiping Right
144879;Swiping Down
114241;Swiping Right
110264;Swiping Right
124903;Doing other things
86028;Doing other things
5894;Doing other things
112769;Doing other things
2457;Swiping Right
139274;Swiping Left
136917;Doing other things
101676;Doing other things
2982;Swiping Up
141193;Doing other things
42255;Swiping Right
63331;Doing other things
62648;Doing other things
106530;Swiping Right
108201;Swiping Right
46453;Doing other things
67809;Swiping Down
146682;Swiping Left
31619;Swiping Right
68142;Doing other things
69649;Doing other things
24233;Swiping Up
86733;Doing other things
60708;Doing other things
66587;Swiping Down
45824;Doing other things
10118;Doing other things
107948;Swiping Down
62887;Doing other things
86727;Swiping Left
26868;Swiping Left
107567;Swiping Right
70118;Doing other things
22812;Doing other things
44361;Swiping Up
96845;Swiping Down
134983;Doing other things
65239;Swiping Up
49748;Doing other things
125461;Swiping Down
71610;Swiping Right
